[-75.51442, 23.1166]
[-75.485268, 23.1166]
[-75.456116, 23.1166]
[-75.426964, 23.1166]
[-75.397812, 23.1166]
[-75.368668, 23.1166]
[-75.339516, 23.1166]
[-75.310364, 23.1166]
[-75.281212, 23.1166]
[-75.25206, 23.1166]
[-75.222916, 23.1166]
[-75.193764, 23.1166]
[-75.164612, 23.1166]
[-75.13546, 23.1166]
[-75.106308, 23.1166]
[-75.077164, 23.1166]
[-75.048012, 23.1166]
[-75.01886, 23.1166]
[-74.989708, 23.1166]
[-74.960556, 23.1166]
[-74.931412, 23.1166]
[-74.90226, 23.1166]
[-74.873108, 23.1166]
[-74.843956, 23.1166]
[-74.814804, 23.1166]
[-74.78566, 23.1166]
[-74.756508, 23.1166]
[-74.727356, 23.1166]
[-74.698204, 23.1166]
[-74.66906, 23.1166]
[-74.639908, 23.1166]
[-74.610756, 23.1166]
[-74.581604, 23.1166]
[-74.552452, 23.1166]
[-74.523308, 23.1166]
[-74.494156, 23.1166]
[-74.465004, 23.1166]
[-74.435852, 23.1166]
[-74.4067, 23.1166]
[-74.377556, 23.1166]
[-74.348404, 23.1166]
[-74.319252, 23.1166]
[-74.2901, 23.1166]
[-74.260948, 23.1166]
[-74.231804, 23.1166]
[-74.202652, 23.1166]
[-74.1735, 23.1166]
[-74.144348, 23.1166]
[-74.115196, 23.1166]
[-74.086052, 23.1166]
[-74.0569, 23.1166]
[-74.027748, 23.1166]
[-73.998596, 23.1166]
[-73.969444, 23.1166]
[-73.9403, 23.1166]
[-73.911148, 23.1166]
[-73.881996, 23.1166]
[-73.852844, 23.1166]
[-73.823692, 23.1166]
[-73.794548, 23.1166]
[-73.765396, 23.1166]
[-85.717041, 23.14341]
[-85.687889, 23.14341]
[-85.658745, 23.14341]
[-85.629593, 23.14341]
[-85.600441, 23.14341]
[-85.571289, 23.14341]
[-85.542137, 23.14341]
[-85.512993, 23.14341]
[-85.483841, 23.14341]
[-85.454689, 23.14341]
[-85.425537, 23.14341]
[-85.396385, 23.14341]
[-85.367241, 23.14341]
[-85.338089, 23.14341]
[-85.308937, 23.14341]
[-85.279785, 23.14341]
[-85.250633, 23.14341]
[-85.221489, 23.14341]
[-85.192337, 23.14341]
[-85.163185, 23.14341]
[-85.134033, 23.14341]
[-85.104881, 23.14341]
[-85.075737, 23.14341]
[-85.046585, 23.14341]
[-85.017433, 23.14341]
[-84.988281, 23.14341]
[-84.959129, 23.14341]
[-84.929985, 23.14341]
[-84.900833, 23.14341]
[-84.871681, 23.14341]
[-84.842529, 23.14341]
[-84.813377, 23.14341]
[-84.784233, 23.14341]
[-84.755081, 23.14341]
[-84.725929, 23.14341]
[-84.696777, 23.14341]
[-84.667633, 23.14341]
[-84.638481, 23.14341]
[-84.609329, 23.14341]
[-84.580177, 23.14341]
[-84.551025, 23.14341]
[-84.521881, 23.14341]
[-84.492729, 23.14341]
[-84.463577, 23.14341]
[-84.434425, 23.14341]
[-84.405273, 23.14341]
[-84.376129, 23.14341]
[-84.346977, 23.14341]
[-84.317825, 23.14341]
[-84.288673, 23.14341]
[-84.259521, 23.14341]
[-84.230377, 23.14341]
[-84.201225, 23.14341]
[-84.172073, 23.14341]
[-84.142921, 23.14341]
[-84.11377, 23.14341]
[-84.084625, 23.14341]
[-84.055473, 23.14341]
[-84.026321, 23.14341]
[-83.997169, 23.14341]
[-83.968018, 23.14341]
[-83.938873, 23.14341]
[-83.909721, 23.14341]
[-83.880569, 23.14341]
[-83.851418, 23.14341]
[-83.822266, 23.14341]
[-83.793121, 23.14341]
[-83.763969, 23.14341]
[-83.734818, 23.14341]
[-83.705666, 23.14341]
[-83.676514, 23.14341]
[-83.647369, 23.14341]
[-83.618217, 23.14341]
[-83.589066, 23.14341]
[-83.559914, 23.14341]
[-83.530762, 23.14341]
[-83.501617, 23.14341]
[-83.472466, 23.14341]
[-83.443314, 23.14341]
[-83.414162, 23.14341]
[-83.38501, 23.14341]
[-83.355865, 23.14341]
[-83.326714, 23.14341]
[-83.297562, 23.14341]
[-83.26841, 23.14341]
[-83.239258, 23.14341]
[-83.210114, 23.14341]
[-83.180962, 23.14341]
[-83.15181, 23.14341]
[-83.122658, 23.14341]
[-83.093513, 23.14341]
[-83.064362, 23.14341]
[-83.03521, 23.14341]
[-83.006058, 23.14341]
[-82.976906, 23.14341]
[-82.947762, 23.14341]
[-82.91861, 23.14341]
[-82.889458, 23.14341]
[-82.860306, 23.14341]
[-82.831154, 23.14341]
[-82.80201, 23.14341]
[-82.772858, 23.14341]
[-82.743706, 23.14341]
[-82.714554, 23.14341]
[-82.685402, 23.14341]
[-82.656258, 23.14341]
[-82.627106, 23.14341]
[-82.597954, 23.14341]
[-82.568802, 23.14341]
[-82.53965, 23.14341]
[-82.510506, 23.14341]
[-82.481354, 23.14341]
[-82.452202, 23.14341]
[-82.42305, 23.14341]
[-82.393898, 23.14341]
[-82.364754, 23.14341]
[-82.335602, 23.14341]
[-82.30645, 23.14341]
[-82.277298, 23.14341]
[-82.248146, 23.14341]
[-82.219002, 23.14341]
[-82.18985, 23.14341]
[-82.160698, 23.14341]
[-82.131546, 23.14341]
[-82.102394, 23.14341]
[-82.07325, 23.14341]
[-82.044098, 23.14341]
[-82.014946, 23.14341]
[-81.985794, 23.14341]
[-81.956642, 23.14341]
[-81.927498, 23.14341]
[-81.898346, 23.14341]
[-81.869194, 23.14341]
[-81.840042, 23.14341]
[-81.810898, 23.14341]
[-81.781746, 23.14341]
[-81.752594, 23.14341]
[-81.723442, 23.14341]
[-81.69429, 23.14341]
[-81.665146, 23.14341]
[-81.635994, 23.14341]
[-81.606842, 23.14341]
[-81.57769, 23.14341]
[-81.548538, 23.14341]
[-81.519394, 23.14341]
[-81.490242, 23.14341]
[-81.46109, 23.14341]
[-81.431938, 23.14341]
[-81.402786, 23.14341]
[-81.373642, 23.14341]
[-81.34449, 23.14341]
[-81.315338, 23.14341]
[-81.286186, 23.14341]
[-81.257034, 23.14341]
[-81.22789, 23.14341]
[-81.198738, 23.14341]
[-81.169586, 23.14341]
[-81.140434, 23.14341]
[-81.111282, 23.14341]
[-81.082138, 23.14341]
[-81.052986, 23.14341]
[-81.023834, 23.14341]
[-80.994682, 23.14341]
[-80.96553, 23.14341]
[-80.936386, 23.14341]
[-80.907234, 23.14341]
[-80.878082, 23.14341]
[-80.84893, 23.14341]
[-80.819778, 23.14341]
[-80.790634, 23.14341]
[-80.761482, 23.14341]
[-80.73233, 23.14341]
[-80.703178, 23.14341]
[-80.674026, 23.14341]
[-80.644882, 23.14341]
[-80.61573, 23.14341]
[-80.586578, 23.14341]
[-80.557426, 23.14341]
[-80.528275, 23.14341]
[-80.49913, 23.14341]
[-80.469978, 23.14341]
[-80.440826, 23.14341]
[-80.411674, 23.14341]
[-80.38253, 23.14341]
[-80.353378, 23.14341]
[-80.324226, 23.14341]
[-80.295074, 23.14341]
[-80.265923, 23.14341]
[-80.236778, 23.14341]
[-80.207626, 23.14341]
[-80.178474, 23.14341]
[-80.149323, 23.14341]
[-80.120171, 23.14341]
[-80.091026, 23.14341]
[-80.061874, 23.14341]
[-80.032722, 23.14341]
[-80.003571, 23.14341]
[-79.974419, 23.14341]
[-79.945274, 23.14341]
[-79.916122, 23.14341]
[-79.886971, 23.14341]
[-79.857819, 23.14341]
[-79.828667, 23.14341]
[-79.799522, 23.14341]
[-79.77037, 23.14341]
[-79.741219, 23.14341]
[-79.712067, 23.14341]
[-79.682915, 23.14341]
[-79.65377, 23.14341]
[-79.624619, 23.14341]
[-79.595467, 23.14341]
[-79.566315, 23.14341]
[-79.537163, 23.14341]
[-79.508018, 23.14341]
[-79.478867, 23.14341]
[-79.449715, 23.14341]
[-79.420563, 23.14341]
[-79.391411, 23.14341]
[-79.362267, 23.14341]
[-79.333115, 23.14341]
[-79.303963, 23.14341]
[-79.274811, 23.14341]
[-79.245659, 23.14341]
[-79.216515, 23.14341]
[-79.187363, 23.14341]
[-79.158211, 23.14341]
[-79.129059, 23.14341]
[-79.099907, 23.14341]
[-79.070763, 23.14341]
[-79.041611, 23.14341]
[-79.012459, 23.14341]
[-78.983307, 23.14341]
[-78.954163, 23.14341]
[-78.925011, 23.14341]
[-78.895859, 23.14341]
[-78.866707, 23.14341]
[-78.837555, 23.14341]
[-78.808411, 23.14341]
[-78.779259, 23.14341]
[-78.750107, 23.14341]
[-78.720955, 23.14341]
[-78.691803, 23.14341]
[-78.662659, 23.14341]
[-78.633507, 23.14341]
[-78.604355, 23.14341]
[-78.575203, 23.14341]
[-78.546051, 23.14341]
[-78.516907, 23.14341]
[-78.487755, 23.14341]
[-78.458603, 23.14341]
[-78.429451, 23.14341]
[-78.400299, 23.14341]
[-78.371155, 23.14341]
[-78.342003, 23.14341]
[-78.312851, 23.14341]
[-78.283699, 23.14341]
[-78.254547, 23.14341]
[-78.225403, 23.14341]
[-78.196251, 23.14341]
[-78.167099, 23.14341]
[-78.137947, 23.14341]
[-78.108795, 23.14341]
[-78.079651, 23.14341]
[-78.050499, 23.14341]
[-78.021347, 23.14341]
[-77.992195, 23.14341]
[-77.963043, 23.14341]
[-77.933899, 23.14341]
[-77.904747, 23.14341]
[-77.875595, 23.14341]
[-77.846443, 23.14341]
[-77.817291, 23.14341]
[-77.788147, 23.14341]
[-77.758995, 23.14341]
[-77.729843, 23.14341]
[-77.700691, 23.14341]
[-77.671539, 23.14341]
[-77.642395, 23.14341]
[-77.613243, 23.14341]
[-77.584091, 23.14341]
[-77.554939, 23.14341]
[-77.525795, 23.14341]
[-77.496643, 23.14341]
[-77.467491, 23.14341]
[-77.438339, 23.14341]
[-77.409187, 23.14341]
[-77.380043, 23.14341]
[-77.350891, 23.14341]
[-77.321739, 23.14341]
[-77.292587, 23.14341]
[-77.263435, 23.14341]
[-77.234291, 23.14341]
[-77.205139, 23.14341]
[-77.175987, 23.14341]
[-77.146835, 23.14341]
[-77.117683, 23.14341]
[-77.088539, 23.14341]
[-77.059387, 23.14341]
[-77.030235, 23.14341]
[-77.001083, 23.14341]
[-76.971931, 23.14341]
[-76.942787, 23.14341]
[-76.913635, 23.14341]
[-76.884483, 23.14341]
[-76.855331, 23.14341]
[-76.82618, 23.14341]
[-76.797035, 23.14341]
[-76.767883, 23.14341]
[-76.738731, 23.14341]
[-76.709579, 23.14341]
[-76.680428, 23.14341]
[-76.651283, 23.14341]
[-76.622131, 23.14341]
[-76.592979, 23.14341]
[-76.563828, 23.14341]
[-76.534676, 23.14341]
[-76.505531, 23.14341]
[-76.476379, 23.14341]
[-76.447227, 23.14341]
[-76.418076, 23.14341]
[-76.388924, 23.14341]
[-76.359779, 23.14341]
[-76.330627, 23.14341]
[-76.301476, 23.14341]
[-76.272324, 23.14341]
[-76.243179, 23.14341]
[-76.214027, 23.14341]
[-76.184875, 23.14341]
[-76.155724, 23.14341]
[-76.126572, 23.14341]
[-76.097427, 23.14341]
[-76.068275, 23.14341]
[-76.039124, 23.14341]
[-76.009972, 23.14341]
[-75.98082, 23.14341]
[-75.951675, 23.14341]
[-75.922523, 23.14341]
[-75.893372, 23.14341]
[-75.86422, 23.14341]
[-75.835068, 23.14341]
[-75.805923, 23.14341]
[-75.776772, 23.14341]
[-75.74762, 23.14341]
[-75.718468, 23.14341]
[-75.689316, 23.14341]
[-75.660172, 23.14341]
[-75.63102, 23.14341]
[-75.601868, 23.14341]
[-75.572716, 23.14341]
[-75.543564, 23.14341]
[-75.51442, 23.14341]
[-75.485268, 23.14341]
[-75.456116, 23.14341]
[-75.426964, 23.14341]
[-75.397812, 23.14341]
[-75.368668, 23.14341]
[-75.339516, 23.14341]
[-75.310364, 23.14341]
[-75.281212, 23.14341]
[-75.25206, 23.14341]
[-75.222916, 23.14341]
[-75.193764, 23.14341]
[-75.164612, 23.14341]
[-75.13546, 23.14341]
[-75.106308, 23.14341]
[-75.077164, 23.14341]
[-75.048012, 23.14341]
[-75.01886, 23.14341]
[-74.989708, 23.14341]
[-74.960556, 23.14341]
[-74.931412, 23.14341]
[-74.90226, 23.14341]
[-74.873108, 23.14341]
[-74.843956, 23.14341]
[-74.814804, 23.14341]
[-74.78566, 23.14341]
[-74.756508, 23.14341]
[-74.727356, 23.14341]
[-74.698204, 23.14341]
[-74.66906, 23.14341]
[-74.639908, 23.14341]
[-74.610756, 23.14341]
[-74.581604, 23.14341]
[-74.552452, 23.14341]
[-74.523308, 23.14341]
[-74.494156, 23.14341]
[-74.465004, 23.14341]
[-74.435852, 23.14341]
[-74.4067, 23.14341]
[-74.377556, 23.14341]
[-74.348404, 23.14341]
[-74.319252, 23.14341]
[-74.2901, 23.14341]
[-74.260948, 23.14341]
[-74.231804, 23.14341]
[-74.202652, 23.14341]
[-74.1735, 23.14341]
[-74.144348, 23.14341]
[-74.115196, 23.14341]
[-74.086052, 23.14341]
[-74.0569, 23.14341]
[-74.027748, 23.14341]
[-73.998596, 23.14341]
[-73.969444, 23.14341]
[-73.9403, 23.14341]
[-73.911148, 23.14341]
[-73.881996, 23.14341]
[-73.852844, 23.14341]
[-73.823692, 23.14341]
[-73.794548, 23.14341]
[-73.765396, 23.14341]
[-85.717041, 23.170212]
[-85.687889, 23.170212]
[-85.658745, 23.170212]
[-85.629593, 23.170212]
[-85.600441, 23.170212]
[-85.571289, 23.170212]
[-85.542137, 23.170212]
[-85.512993, 23.170212]
[-85.483841, 23.170212]
[-85.454689, 23.170212]
[-85.425537, 23.170212]
[-85.396385, 23.170212]
[-85.367241, 23.170212]
[-85.338089, 23.170212]
[-85.308937, 23.170212]
[-85.279785, 23.170212]
[-85.250633, 23.170212]
[-85.221489, 23.170212]
[-85.192337, 23.170212]
[-85.163185, 23.170212]
[-85.134033, 23.170212]
[-85.104881, 23.170212]
[-85.075737, 23.170212]
[-85.046585, 23.170212]
[-85.017433, 23.170212]
[-84.988281, 23.170212]
[-84.959129, 23.170212]
[-84.929985, 23.170212]
[-84.900833, 23.170212]
[-84.871681, 23.170212]
[-84.842529, 23.170212]
[-84.813377, 23.170212]
[-84.784233, 23.170212]
[-84.755081, 23.170212]
[-84.725929, 23.170212]
[-84.696777, 23.170212]
[-84.667633, 23.170212]
[-84.638481, 23.170212]
[-84.609329, 23.170212]
[-84.580177, 23.170212]
[-84.551025, 23.170212]
[-84.521881, 23.170212]
[-84.492729, 23.170212]
[-84.463577, 23.170212]
[-84.434425, 23.170212]
[-84.405273, 23.170212]
[-84.376129, 23.170212]
[-84.346977, 23.170212]
[-84.317825, 23.170212]
[-84.288673, 23.170212]
[-84.259521, 23.170212]
[-84.230377, 23.170212]
[-84.201225, 23.170212]
[-84.172073, 23.170212]
[-84.142921, 23.170212]
[-84.11377, 23.170212]
[-84.084625, 23.170212]
[-84.055473, 23.170212]
[-84.026321, 23.170212]
[-83.997169, 23.170212]
[-83.968018, 23.170212]
[-83.938873, 23.170212]
[-83.909721, 23.170212]
[-83.880569, 23.170212]
[-83.851418, 23.170212]
[-83.822266, 23.170212]
[-83.793121, 23.170212]
[-83.763969, 23.170212]
[-83.734818, 23.170212]
[-83.705666, 23.170212]
[-83.676514, 23.170212]
[-83.647369, 23.170212]
[-83.618217, 23.170212]
[-83.589066, 23.170212]
[-83.559914, 23.170212]
[-83.530762, 23.170212]
[-83.501617, 23.170212]
[-83.472466, 23.170212]
[-83.443314, 23.170212]
[-83.414162, 23.170212]
[-83.38501, 23.170212]
[-83.355865, 23.170212]
[-83.326714, 23.170212]
[-83.297562, 23.170212]
[-83.26841, 23.170212]
[-83.239258, 23.170212]
[-83.210114, 23.170212]
[-83.180962, 23.170212]
[-83.15181, 23.170212]
[-83.122658, 23.170212]
[-83.093513, 23.170212]
[-83.064362, 23.170212]
[-83.03521, 23.170212]
[-83.006058, 23.170212]
[-82.976906, 23.170212]
[-82.947762, 23.170212]
[-82.91861, 23.170212]
[-82.889458, 23.170212]
[-82.860306, 23.170212]
[-82.831154, 23.170212]
[-82.80201, 23.170212]
[-82.772858, 23.170212]
[-82.743706, 23.170212]
[-82.714554, 23.170212]
[-82.685402, 23.170212]
[-82.656258, 23.170212]
[-82.627106, 23.170212]
[-82.597954, 23.170212]
[-82.568802, 23.170212]
[-82.53965, 23.170212]
[-82.510506, 23.170212]
[-82.481354, 23.170212]
[-82.452202, 23.170212]
[-82.42305, 23.170212]
[-82.393898, 23.170212]
[-82.364754, 23.170212]
[-82.335602, 23.170212]
[-82.30645, 23.170212]
[-82.277298, 23.170212]
[-82.248146, 23.170212]
[-82.219002, 23.170212]
[-82.18985, 23.170212]
[-82.160698, 23.170212]
[-82.131546, 23.170212]
[-82.102394, 23.170212]
[-82.07325, 23.170212]
[-82.044098, 23.170212]
[-82.014946, 23.170212]
[-81.985794, 23.170212]
[-81.956642, 23.170212]
[-81.927498, 23.170212]
[-81.898346, 23.170212]
[-81.869194, 23.170212]
[-81.840042, 23.170212]
[-81.810898, 23.170212]
[-81.781746, 23.170212]
[-81.752594, 23.170212]
[-81.723442, 23.170212]
[-81.69429, 23.170212]
[-81.665146, 23.170212]
[-81.635994, 23.170212]
[-81.606842, 23.170212]
[-81.57769, 23.170212]
[-81.548538, 23.170212]
[-81.519394, 23.170212]
[-81.490242, 23.170212]
[-81.46109, 23.170212]
[-81.431938, 23.170212]
[-81.402786, 23.170212]
[-81.373642, 23.170212]
[-81.34449, 23.170212]
[-81.315338, 23.170212]
[-81.286186, 23.170212]
[-81.257034, 23.170212]
[-81.22789, 23.170212]
[-81.198738, 23.170212]
[-81.169586, 23.170212]
[-81.140434, 23.170212]
[-81.111282, 23.170212]
[-81.082138, 23.170212]
[-81.052986, 23.170212]
[-81.023834, 23.170212]
[-80.994682, 23.170212]
[-80.96553, 23.170212]
[-80.936386, 23.170212]
[-80.907234, 23.170212]
[-80.878082, 23.170212]
[-80.84893, 23.170212]
[-80.819778, 23.170212]
[-80.790634, 23.170212]
[-80.761482, 23.170212]
[-80.73233, 23.170212]
[-80.703178, 23.170212]
[-80.674026, 23.170212]
[-80.644882, 23.170212]
[-80.61573, 23.170212]
[-80.586578, 23.170212]
[-80.557426, 23.170212]
[-80.528275, 23.170212]
[-80.49913, 23.170212]
[-80.469978, 23.170212]
[-80.440826, 23.170212]
[-80.411674, 23.170212]
[-80.38253, 23.170212]
[-80.353378, 23.170212]
[-80.324226, 23.170212]
[-80.295074, 23.170212]
[-80.265923, 23.170212]
[-80.236778, 23.170212]
[-80.207626, 23.170212]
[-80.178474, 23.170212]
[-80.149323, 23.170212]
[-80.120171, 23.170212]
[-80.091026, 23.170212]
[-80.061874, 23.170212]
[-80.032722, 23.170212]
[-80.003571, 23.170212]
[-79.974419, 23.170212]
[-79.945274, 23.170212]
[-79.916122, 23.170212]
[-79.886971, 23.170212]
[-79.857819, 23.170212]
[-79.828667, 23.170212]
[-79.799522, 23.170212]
[-79.77037, 23.170212]
[-79.741219, 23.170212]
[-79.712067, 23.170212]
[-79.682915, 23.170212]
[-79.65377, 23.170212]
[-79.624619, 23.170212]
[-79.595467, 23.170212]
[-79.566315, 23.170212]
[-79.537163, 23.170212]
[-79.508018, 23.170212]
[-79.478867, 23.170212]
[-79.449715, 23.170212]
[-79.420563, 23.170212]
[-79.391411, 23.170212]
[-79.362267, 23.170212]
[-79.333115, 23.170212]
[-79.303963, 23.170212]
[-79.274811, 23.170212]
[-79.245659, 23.170212]
[-79.216515, 23.170212]
[-79.187363, 23.170212]
[-79.158211, 23.170212]
[-79.129059, 23.170212]
[-79.099907, 23.170212]
[-79.070763, 23.170212]
[-79.041611, 23.170212]
[-79.012459, 23.170212]
[-78.983307, 23.170212]
[-78.954163, 23.170212]
[-78.925011, 23.170212]
[-78.895859, 23.170212]
[-78.866707, 23.170212]
[-78.837555, 23.170212]
[-78.808411, 23.170212]
[-78.779259, 23.170212]
[-78.750107, 23.170212]
[-78.720955, 23.170212]
[-78.691803, 23.170212]
[-78.662659, 23.170212]
[-78.633507, 23.170212]
[-78.604355, 23.170212]
[-78.575203, 23.170212]
[-78.546051, 23.170212]
[-78.516907, 23.170212]
[-78.487755, 23.170212]
[-78.458603, 23.170212]
[-78.429451, 23.170212]
[-78.400299, 23.170212]
[-78.371155, 23.170212]
[-78.342003, 23.170212]
[-78.312851, 23.170212]
[-78.283699, 23.170212]
[-78.254547, 23.170212]
[-78.225403, 23.170212]
[-78.196251, 23.170212]
[-78.167099, 23.170212]
[-78.137947, 23.170212]
[-78.108795, 23.170212]
[-78.079651, 23.170212]
[-78.050499, 23.170212]
[-78.021347, 23.170212]
[-77.992195, 23.170212]
[-77.963043, 23.170212]
[-77.933899, 23.170212]
[-77.904747, 23.170212]
[-77.875595, 23.170212]
[-77.846443, 23.170212]
[-77.817291, 23.170212]
[-77.788147, 23.170212]
[-77.758995, 23.170212]
[-77.729843, 23.170212]
[-77.700691, 23.170212]
[-77.671539, 23.170212]
[-77.642395, 23.170212]
[-77.613243, 23.170212]
[-77.584091, 23.170212]
[-77.554939, 23.170212]
[-77.525795, 23.170212]
[-77.496643, 23.170212]
[-77.467491, 23.170212]
[-77.438339, 23.170212]
[-77.409187, 23.170212]
[-77.380043, 23.170212]
[-77.350891, 23.170212]
[-77.321739, 23.170212]
[-77.292587, 23.170212]
[-77.263435, 23.170212]
[-77.234291, 23.170212]
[-77.205139, 23.170212]
[-77.175987, 23.170212]
[-77.146835, 23.170212]
[-77.117683, 23.170212]
[-77.088539, 23.170212]
[-77.059387, 23.170212]
[-77.030235, 23.170212]
[-77.001083, 23.170212]
[-76.971931, 23.170212]
[-76.942787, 23.170212]
[-76.913635, 23.170212]
[-76.884483, 23.170212]
[-76.855331, 23.170212]
[-76.82618, 23.170212]
[-76.797035, 23.170212]
[-76.767883, 23.170212]
[-76.738731, 23.170212]
[-76.709579, 23.170212]
[-76.680428, 23.170212]
[-76.651283, 23.170212]
[-76.622131, 23.170212]
[-76.592979, 23.170212]
[-76.563828, 23.170212]
[-76.534676, 23.170212]
[-76.505531, 23.170212]
[-76.476379, 23.170212]
[-76.447227, 23.170212]
[-76.418076, 23.170212]
[-76.388924, 23.170212]
[-76.359779, 23.170212]
[-76.330627, 23.170212]
[-76.301476, 23.170212]
[-76.272324, 23.170212]
[-76.243179, 23.170212]
[-76.214027, 23.170212]
[-76.184875, 23.170212]
[-76.155724, 23.170212]
[-76.126572, 23.170212]
[-76.097427, 23.170212]
[-76.068275, 23.170212]
[-76.039124, 23.170212]
[-76.009972, 23.170212]
[-75.98082, 23.170212]
[-75.951675, 23.170212]
[-75.922523, 23.170212]
[-75.893372, 23.170212]
[-75.86422, 23.170212]
[-75.835068, 23.170212]
[-75.805923, 23.170212]
[-75.776772, 23.170212]
[-75.74762, 23.170212]
[-75.718468, 23.170212]
[-75.689316, 23.170212]
[-75.660172, 23.170212]
[-75.63102, 23.170212]
[-75.601868, 23.170212]
[-75.572716, 23.170212]
[-75.543564, 23.170212]
[-75.51442, 23.170212]
[-75.485268, 23.170212]
[-75.456116, 23.170212]
[-75.426964, 23.170212]
[-75.397812, 23.170212]
[-75.368668, 23.170212]
[-75.339516, 23.170212]
[-75.310364, 23.170212]
[-75.281212, 23.170212]
[-75.25206, 23.170212]
[-75.222916, 23.170212]
[-75.193764, 23.170212]
[-75.164612, 23.170212]
[-75.13546, 23.170212]
[-75.106308, 23.170212]
[-75.077164, 23.170212]
[-75.048012, 23.170212]
[-75.01886, 23.170212]
[-74.989708, 23.170212]
[-74.960556, 23.170212]
[-74.931412, 23.170212]
[-74.90226, 23.170212]
[-74.873108, 23.170212]
[-74.843956, 23.170212]
[-74.814804, 23.170212]
[-74.78566, 23.170212]
[-74.756508, 23.170212]
[-74.727356, 23.170212]
[-74.698204, 23.170212]
[-74.66906, 23.170212]
[-74.639908, 23.170212]
[-74.610756, 23.170212]
[-74.581604, 23.170212]
[-74.552452, 23.170212]
[-74.523308, 23.170212]
[-74.494156, 23.170212]
[-74.465004, 23.170212]
[-74.435852, 23.170212]
[-74.4067, 23.170212]
[-74.377556, 23.170212]
[-74.348404, 23.170212]
[-74.319252, 23.170212]
[-74.2901, 23.170212]
[-74.260948, 23.170212]
[-74.231804, 23.170212]
[-74.202652, 23.170212]
[-74.1735, 23.170212]
[-74.144348, 23.170212]
[-74.115196, 23.170212]
[-74.086052, 23.170212]
[-74.0569, 23.170212]
[-74.027748, 23.170212]
[-73.998596, 23.170212]
[-73.969444, 23.170212]
[-73.9403, 23.170212]
[-73.911148, 23.170212]
[-73.881996, 23.170212]
[-73.852844, 23.170212]
[-73.823692, 23.170212]
[-73.794548, 23.170212]
[-73.765396, 23.170212]
[-85.717041, 23.197014]
[-85.687889, 23.197014]
[-85.658745, 23.197014]
[-85.629593, 23.197014]
[-85.600441, 23.197014]
[-85.571289, 23.197014]
[-85.542137, 23.197014]
[-85.512993, 23.197014]
[-85.483841, 23.197014]
[-85.454689, 23.197014]
[-85.425537, 23.197014]
[-85.396385, 23.197014]
[-85.367241, 23.197014]
[-85.338089, 23.197014]
[-85.308937, 23.197014]
[-85.279785, 23.197014]
[-85.250633, 23.197014]
[-85.221489, 23.197014]
[-85.192337, 23.197014]
[-85.163185, 23.197014]
[-85.134033, 23.197014]
[-85.104881, 23.197014]
[-85.075737, 23.197014]
[-85.046585, 23.197014]
[-85.017433, 23.197014]
[-84.988281, 23.197014]
[-84.959129, 23.197014]
[-84.929985, 23.197014]
[-84.900833, 23.197014]
[-84.871681, 23.197014]
[-84.842529, 23.197014]
[-84.813377, 23.197014]
[-84.784233, 23.197014]
[-84.755081, 23.197014]
[-84.725929, 23.197014]
[-84.696777, 23.197014]
[-84.667633, 23.197014]
[-84.638481, 23.197014]
[-84.609329, 23.197014]
[-84.580177, 23.197014]
[-84.551025, 23.197014]
[-84.521881, 23.197014]
[-84.492729, 23.197014]
[-84.463577, 23.197014]
[-84.434425, 23.197014]
[-84.405273, 23.197014]
[-84.376129, 23.197014]
[-84.346977, 23.197014]
[-84.317825, 23.197014]
[-84.288673, 23.197014]
[-84.259521, 23.197014]
[-84.230377, 23.197014]
[-84.201225, 23.197014]
[-84.172073, 23.197014]
[-84.142921, 23.197014]
[-84.11377, 23.197014]
[-84.084625, 23.197014]
[-84.055473, 23.197014]
[-84.026321, 23.197014]
[-83.997169, 23.197014]
[-83.968018, 23.197014]
[-83.938873, 23.197014]
[-83.909721, 23.197014]
[-83.880569, 23.197014]
[-83.851418, 23.197014]
[-83.822266, 23.197014]
[-83.793121, 23.197014]
[-83.763969, 23.197014]
[-83.734818, 23.197014]
[-83.705666, 23.197014]
[-83.676514, 23.197014]
[-83.647369, 23.197014]
[-83.618217, 23.197014]
[-83.589066, 23.197014]
[-83.559914, 23.197014]
[-83.530762, 23.197014]
[-83.501617, 23.197014]
[-83.472466, 23.197014]
[-83.443314, 23.197014]
[-83.414162, 23.197014]
[-83.38501, 23.197014]
[-83.355865, 23.197014]
[-83.326714, 23.197014]
[-83.297562, 23.197014]
[-83.26841, 23.197014]
[-83.239258, 23.197014]
[-83.210114, 23.197014]
[-83.180962, 23.197014]
[-83.15181, 23.197014]
[-83.122658, 23.197014]
[-83.093513, 23.197014]
[-83.064362, 23.197014]
[-83.03521, 23.197014]
[-83.006058, 23.197014]
[-82.976906, 23.197014]
[-82.947762, 23.197014]
[-82.91861, 23.197014]
[-82.889458, 23.197014]
[-82.860306, 23.197014]
[-82.831154, 23.197014]
[-82.80201, 23.197014]
[-82.772858, 23.197014]
[-82.743706, 23.197014]
[-82.714554, 23.197014]
[-82.685402, 23.197014]
[-82.656258, 23.197014]
[-82.627106, 23.197014]
[-82.597954, 23.197014]
[-82.568802, 23.197014]
[-82.53965, 23.197014]
[-82.510506, 23.197014]
[-82.481354, 23.197014]
[-82.452202, 23.197014]
[-82.42305, 23.197014]
[-82.393898, 23.197014]
[-82.364754, 23.197014]
[-82.335602, 23.197014]
